no,rank,isbn13,title,author,description,publisher,pub_date,img_url,emotion_score,color,category
277956654,477,9788990812254 ,일어날 시간이야 뽀로로!,"글·그림: 아이코닉스 엔터테인먼트,오콘","『일어날 시간이야, 뽀로로!』는 EBS-TV 방영작인 애니메이션 「뽀롱뽀롱 뽀로로」의 캐릭터와 함께 시계 놀이를 할 수 있도록 구성된 시계그림책입니다. 유아는 책 장을 하나하나 펼칠 때마다 뽀로로와 친구들의 캐릭터를 만나게 됩니다.",아이코닉스엔터테인먼트,2007,http://image.aladin.co.kr/product/102/10/cover/8990812259_1.jpg,876,2,아동
277962094,261,9791135462252 ,운명의 과학 :운명과 자유의지에 관한 뇌 과학,한나 크리츨로우 지음 ;김성훈 옮김,영국 왕립 헌장을 받은 왕립기관 과학위원회가 선정한 영국의 선도적인 실천 과학자 100인이자 대표적인 과학 커뮤니케이터 10인 중 한 명인 한나 크리츨로우 박사는 최신 뇌 과학과 신경과학을 근거로 인간의 운명과 자유의지에 관해 설명한다.,로크미디어,2020,https://image.aladin.co.kr/product/23878/32/cover/k412639809_1.jpg,878,2,학문
277961688,577,9788949195148 ,괴짜탐정의 사건노트,하야미네 가오루 글 ;정진희 그림,오랑우탄 클럽 시리즈 17권. 건망증 대장 괴짜 탐정과 호기심 왕성한 세쌍둥이 자매가 벌이는 미스터리 탐정물 시리즈 괴짜 탐정의 사건 노트의 열세 번째 이야기다. 이번 이야기는 지난 일곱 번째 이야기와 여덟 번째 이야기에 이어지는 번외 편이다. 과거와 현재에 나타난 두 명의 명탐정은 아무도 예측할 수 없는 두 편의 미스터리 사건을 명쾌하게 풀어 간다.,비룡소,2008-2012,http://image.aladin.co.kr/product/1636/98/cover/8949195143_1.jpg,879,2,아동
277952540,845,9788901068602 ,까막눈 삼디기,글: 원유순 ;그림: 이현미,할머니와 둘이서 사는 삼디기는 글을 읽지 못한다. 2학년이 되었는데도 글을 못 읽어 친구들로부터 놀림을 당한다. 하지만 열심히 노력해서 마침내 모든 친구들 앞에서 당당하게 글을 읽어내는 삼디기는 용기와 희망의 메시지를 전한다.-아이북랜드 도서선정팀,웅진씽크빅,2007,https://bookthumb-phinf.pstatic.net/cover/001/825/00182521.jpg?type=m1&udate=20170210,879,2,아동
277953055,333,9788937810800 ,빙하에서 살아남기,"지은이: 최덕희,강경효","개썰매 대회에 참가하기 위해 알래스카로 간 주인공 일행. 그러나 대회 코스를 헬기로 돌아보던 중 뜻하지 않은 사고를 당하게 되고, 영하 40도를 넘는 알래스카의 빙하 지대에 고립된다. 주인공은 그 동안 습득한 서바이벌 상식을 총동원해서 난관을 헤쳐나간다. 서바이벌 만화 과학상식 4권.",대한교과서,2008,https://bookthumb-phinf.pstatic.net/cover/001/608/00160834.jpg?type=m1&udate=20180605,879,2,아동
277969738,39,9791191119305 ,그럼에도 불구하고 :공지영의 섬진 산책,지은이: 공지영,"7년 만에 돌아온 공지영 에세이. 공지영 작가의 세상에 대한 끊임없는 열린 마음과 열정, 따뜻한 시선은 지리산과 섬진강이 있는 하동의 자연으로부터 왔다. 여름 가을 겨울 봄, 오롯이 1년을 섬진강이 보이는 곳에서 보내며 단단해진 마음을 글과 사진으로 기록한다.",위즈덤하우스,2020,https://image.aladin.co.kr/product/24790/61/cover/k212633712_1.jpg,880,2,문학
277958672,761,9788949102528 ,보이니?,김은영 글·그림,"제24회 황금도깨비상 대상작. 평소 작은 것, 사소한 사물에 관심이 많다는 김은영 작가는 이 책을 통해 작은 사물들 속에 신비로운 상상의 세계를 꽉 채워 넣었다. 현실 세계보다 더 진짜 같은 그 세밀한 상상에 독자들은 신선한 재미를 한껏 느낄 수 있다.",비룡소,2020,https://image.aladin.co.kr/product/25154/93/cover/8949102528_1.jpg,881,2,아동
277962305,455,9788950973131 ,7일 공부법 :공부머리를 뛰어넘는 최강의 합격전략,스즈키 히데아키 지음 ;안혜은 옮김,보통의 ‘공부머리’로도 회사를 다니며 자격증과 승진 시험을 준비해야 하는 직장인이나 시험 직전에 공부한 것을 효율적으로 정리해야 하는 수험생들에게 짧은 시일 내에 합격할 수 있는 전략을 제시한다.,21세기북스,2018,http://image.aladin.co.kr/product/12843/44/cover/8950973138_3.jpg,881,2,교육
277961239,192,9791190147217 ,까칠한 재석이가 깨달았다,지은이: 고정욱 ;그림: 마노,"초ㆍ중ㆍ고 청소년 고민 1위, 교우관계친구 문제 고민을 해결하기 위한 시원한 한판 승부![줄거리]그동안 큰 덩치를 내세워 말보다 주먹을 앞세우고 까칠하게만 살아온 재석, 그러나 부라퀴 할아버지와 김태호 선생님, 절친한 친구 민성과 보담, 향금의 도움으로 문제아에서 작가 지망생으로  환골탈태해 열심히...",비전비엔피,2020,https://image.aladin.co.kr/product/24101/81/cover/k452639539_1.jpg,881,2,청소년
277955561,558,9788953331389 ,(누구나 아는 공룡?) 나만 아는 공룡 114,글: 홍우식 ;김지영,"가루디미무스, 디아블로케라톱스, 딜롱 등 처음 보는 희귀 공룡들로 가득하다. 114마리의 공룡 안에 인기 스타 공룡과 희귀 공룡을 골고루 넣어 더욱 재미있다. 공룡 이름을 가나다 순서로 넣어 쉽게 찾을 수 있고, 공룡에 대한 다양한 궁금증을 해결해 주는 코너도 있다.",계림북스(kyelimbooks),2016,http://image.aladin.co.kr/product/9738/58/cover/8953331382_1.jpg,882,2,아동
277962921,195,9788937434488 ,노르웨이의 숲 =Norwegian wood,지은이: 무라카미 하루키 ;옮긴이: 양억관,"페이지를 처음 펼치는 오늘의 젊음들에게, 그리고 오랜 기억 속에 책의 한 구절을 간직하고 있는 어제의 젊음들에게, 한결같은 울림으로 예민하고 섬세한 청춘의 감성을 전하며 영원한 필독서로 사랑받고 있는 무라카미 하루키의 대표작이다.",민음사,2017,https://bookthumb-phinf.pstatic.net/cover/124/287/12428742.jpg?type=m1&udate=20170930,882,2,문학
277971635,792,9788936478353 ,죽음을 배우는 시간 :큰글자도서,김현아 지음,"관절염의 기초·임상연구에 다양한 업적을 남긴, 한국 류머티즘 연구를 대표하는 의학자 김현아 교수의 저서. 건강을 유지하는 일과 죽음을 배우고 준비하는 일이, 좋은 삶이라는 목표를 위해 똑같이 중요하다는 메시지를 전한다.",창비,2020,https://image.aladin.co.kr/product/25566/87/cover/8936478354_1.jpg,883,2,학문
277963566,707,9788932920696 ,미래가 불타고 있다 - 기후 재앙 대 그린 뉴딜,"나오미 클라인 (지은이), 이순희 (옮긴이)",클라인이 기후 변화와 관련해서 10년 동안 써온 장문의 기사와 논평 그리고 대중 강연 원고로 구성되어 있다. 하지만 단순한 취재기나 연설문을 뛰어넘는다.,열린책들,2021,https://image.aladin.co.kr/product/26762/57/cover/8932920699_1.jpg,883,2,학문
277966529,751,9791188007158 ,"둘째는 다르다 :형제자매, 재능과 개성을 살리고 갈등 없이 키우는 법",김영훈 지음,"둘 이상의 자녀를 키울 때 아이들이 질투와 경쟁 속에서 어떻게 자신의 특성과 자기주도성을 발휘하는지 살펴보고, 형제자매 사이의 갈등을 최소화하면서 아이들 각자의 재능도 살리는 형제 육아법을 소개한다. 덧붙여, 쌍둥이, 남매, 자매, 형제를 키우는 부모들의 칼럼을 통해 다양한 형제 유형에서 취할 수 있는 양육법에 대한 힌트를 얻을 수 있다.",한빛라이프,2018,https://image.aladin.co.kr/product/15134/36/cover/k742533267_1.jpg,883,2,가정
277938935,226,9788934991830 ,고민을 대신 전해 드립니다,김대조 글 ;한지선 그림,중학년을 위한 한뼘도서관 58권. 고민을 게시하고 위로받는 커뮤니티 공간이었던 ‘대신 전해 드립니다’에 친구들을 괴롭히는 학생에 관한 제보가 올라오면서 벌어지는 소동을 다룬 창작동화이다.,김영사,2020,https://image.aladin.co.kr/product/24790/61/cover/8934991836_1.jpg,883,2,아동
277953350,454,9791196621087 ,쓰레기 산의 비밀 :내가 버린 쓰레기가 괴물을 만든다!,강로사 글 ;박현주 그림,"우리가 일상생활에서 배출하는 쓰레기가 어떻게 처리되며, 쓰레기 매립지는 어떤 곳인지 알아본다. 또 어떻게 하면 쓰레기를 줄이고 환경을 보호할 수 있는지 그 방법을 제시하고 있다.",썬더버드,2020,https://image.aladin.co.kr/product/23285/91/cover/k922637603_1.jpg,883,2,아동
277969565,569,9791188941445 ,아인슈타인이 괴델과 함께 걸을 때 :사고의 첨단을 찾아 떠나는 여행,짐 홀트 지음 ;노태복 옮김,"오늘날 최고의 과학 작가이자 철학자인 짐 홀트가 쓴 과학과 수학, 그리고 철학사에서 중요한 분기점이 된 쟁점과 주제를 다룬 책이다. 특유의 명쾌함과 유머를 발휘하면서 저자는 양자역학의 불가사의, 수학의 토대에 관한 질문, 그리고 논리와 진리의 본질을 파헤친다.",소소의책,2020,https://image.aladin.co.kr/product/24018/43/cover/k892639416_1.jpg,884,2,학문
277971186,340,9791188635344 ,(세상에서 가장 재미있는) 28가지 세계사 이야기,호리에 히로키 지음 ;이강훈 그림,책을 관통하는 두 가지 키워드는 '사랑'과 '욕망'이다. '사랑'과 '욕망'의 포로가 되어 자기 인생과 세계사의 물줄기를 전혀 예기치 못한 방향으로 돌려놓은 28인의 흥미진진한 이야기를 담고 있다.,사람과나무사이,2020,https://image.aladin.co.kr/product/25676/96/cover/k362735243_1.jpg,884,2,학문
277960446,661,9791188380558 ,밍꼬발랄 코믹스 1,"김혜련 (지은이), 라임스튜디오 (그림), 밍꼬 (감수)","유튜버로 활동 중인 밍꼬는 여러 가지 물건을 파는 할머니에게 밍꼬발랄 코믹스라는 책을 산다. 책을 펼치는 순간, 책 속으로 빨려 들어간 밍꼬. 정신을 차린 밍꼬의 눈앞에 자신과 똑같은 얼굴을 한 사람들이 살고 있는 세상이 펼쳐지는데….",겜툰,2019,https://image.aladin.co.kr/product/22172/31/cover/k372636410_1.jpg,885,2,아동
277938606,846,9788984318304 ,블랙아웃 :박효미 장편동화,지은이: 박효미 ;그린이: 마영신,한겨레 높은학년동화 시리즈 30권. 일주일 동안 일어난 가상의 대규모 정전 사태를 다룬 고학년 대상 장편동화이다. 허술한 사회 시스템과 위기에 몰려 이기심을 드러내는 어른들의 일그러진 모습을 어린이 입장에서 날카롭게 지적했다는 점에서 주목할 만하다.,한겨레출판,2014,https://bookthumb-phinf.pstatic.net/cover/079/019/07901911.jpg?type=m1&udate=20170131,885,2,아동
277955637,558,9788959761906 ,엉덩이탐정 :뿡뿡 무지개 다이아몬드를 찾아라!,트롤 글·그림 ;전경아 옮김,"엉덩이탐정과 함께하는 추리 그림책 시리즈 2권. 재미있는 캐릭터들과 이야기, 추리 퀴즈가 어우러져 자연스럽게 감성과 지능을 발달시키는 즐거운 그림책이다. 그림 하나하나가 아이들의 상상력과 창의력을 자극하고 집중력을 높일 수 있도록 구성되어 있다.",문학수첩리틀북,2016,http://image.aladin.co.kr/product/8168/5/cover/8959761907_1.jpg,886,2,아동
277966966,253,9788983717573 ,백년 허리 :허리 보증 기간을 100년으로 늘리는 방법,지은이: 정선근,"허리에 좋은 자세, 좋은 운동을 알고 매일 한다면 요통에 빠지지 않고 허리를 100년 동안 건강하게 쓸 수 있다. 백년 허리 프로그램, 맥켄지 운동의 전도사, 정선근 서울대 의대 교수가 제안하는 요통과 디스크 치료의 새로운 패러다임.",사이언스북스,2015,http://image.aladin.co.kr/product/7460/54/cover/8983717572_1.jpg,886,2,취미
277961167,192,9791162540848 ,(엄마의 강점을 돈으로 바꾸는) 엄마의 경제 독립 프로젝트,이지영 지음,"평범한 워킹맘이었던 저자가 작가, 투자자, 강연자, 유튜버 등으로 활동하며 자신이 오랫동안 품어왔던 재능과 강점으로 따박따박 월급처럼 들어오는 소득을 만들게 된 과정과 노하우를 담고 있다.",비즈니스북스,2019,https://image.aladin.co.kr/product/19803/9/cover/k002635130_1.jpg,886,2,학문
277952353,596,9788937845338 ,할머니의 레시피,이미애 글 ;문구선 그림,"아옹다옹 투닥거리던 외할머니와 손녀가 결국 딱딱한 껍데기를 벗고 서로의 마음속에 숨겨 놓은 애정을 확인하는 이야기. 유머와 감동 등을 적절하게 결합된 이야기와 함께 소박한 시골 정경과 맛있는 음식,아기자기한 일러스트가 재미와 감동을 더한다.",미래엔 컬처그룹,2009,http://image.aladin.co.kr/product/442/42/cover/8937845334_2.jpg,886,2,아동
277963914,198,9791196589134 ,심신단련 - 이슬아 산문집,이슬아 (지은이),"일상을 지탱하는 몸과 마음을 탐구하는 산문집. 2019년 일간 이슬아 시즌 2에 연재된 산문 원고를 모아 다듬은 책이다. 일, 돈, 집, 가족, 우정, 요령, 운동, 반복에 대해 이슬아의 구체적인 언어로 이야기한다.",헤엄,2019,https://image.aladin.co.kr/product/21744/94/cover/k282636907_1.jpg,887,2,문학
277949628,828,9788927701286 ,최강 동물왕 :지구상의 절대 강자는 누구인가,지은이: 학연 컨텐츠 개발팀 ;번역: 김건,"최강 시리즈. 현재 지구상에서 볼 수 있는 동물과 곤충, 신생대에 멸종한 멸종동물, 중생대 백악기에 멸종한 공룡 중 선별된 24마리 동물들의 몸 크기, 식성, 생물학적 분류, 서식지, 활동 시대를 포함하여 꼭 알고 있어야 그들의 특징이 친절하게 설명되어 있다.",다락원,2020,https://image.aladin.co.kr/product/23846/16/cover/8927701283_1.jpg,887,2,아동
277944932,53,9788961706704 ,인어 소녀,도나 조 나폴리 글 ;심연희 옮김,"'칼데콧 상' 수상작가 데이비드 위즈너의 첫 그래픽노블. 데이비드 위즈너 특유의 환상적인 분위기, 현실과 비현실의 경계를 넘나들며 자아내는 독특한 느낌이 유감없이 드러나는 작품이다.",푸른책들,2018,https://image.aladin.co.kr/product/15781/95/cover/8961706705_2.jpg,887,2,아동
277961025,192,9788954416306 ,(가우스가 들려주는) 수열의 합 이야기,나소연 지음,"수학자가 들려주는 수학 이야기 시리즈 86권. 가우스의 실제 이야기를 들으면서 수열 속에 숨어 있는 규칙성을 하나하나 발견하고, 수열과 수열의 합을 구하는 방법에 친근하게 접근한다. 사탕 게임을 통해 ‘수열’이라는 개념을 쉽게 이해하고, 공식을 무조건 외우는 방법이 아니라 가우스가 직접 발견한, 1부터 100까지 더하는 방법을 통해 등차수열과 등비수열 개념 자체를 쉽게 이해한다.",자음과모음,2010,http://image.aladin.co.kr/product/652/29/cover/8954416306_1.jpg,888,2,청소년
277954189,429,9788930262347 ,수상한 인공지능 고양이,최재훈 글 ;박종호 그림,"동화와 만화를 혼합한 새로운 형식으로, 동화의 감성과 만화의 재미를 동시에 맛볼 수 있다. 이 책에서는 이미 우리 생활 깊숙이 들어와 있는 인공지능에 대해 알아보고, 앞으로 어떻게 발전시키면 좋을지 생각해 본다.",예림당,2020,https://image.aladin.co.kr/product/25014/48/cover/8930262341_1.jpg,888,2,아동
277958495,761,9788901165776 ,얼음 땡!,글·그림: 강풀,웅진 우리 그림책 시리즈. 강풀이 선보이는 두 번째 창작 그림책이다. 강풀 작가는 우리 아이들이 사회에 나가 만나게 될 한 사람 한 사람과의 관계를 소중하게 여기기를 바라는 마음으로 얼음 땡!을 쓰고 그렸다.,웅진씽크빅,2014,http://image.aladin.co.kr/product/4375/39/cover/8901165775_1.jpg,890,2,아동
277962192,455,9788932029832 ,그가 내린 곳 :박혜상 소설집,지은이: 박혜상,"박혜상의 두번째 소설집. 이질적이고 고립된 이들이 상호 조화를 이루며 구축해내는 특유의 부조리한 균형은 철저한 현실을 담아내면서도 삶의 체제를 고발하는 데 머무르지 않으며, 보다 근원적인 지점을 탐색하려 애쓴다.",문학과지성사,2017,http://image.aladin.co.kr/product/10399/27/cover/8932029830_1.jpg,890,2,문학
277964590,696,9791190630092 ,"공부, 이래도 안되면 포기하세요 :무조건 합격을 부르는 최강의 멘탈 솔루션",이지훈 지음,"공부라면 해볼만큼 해본 인생 멘토 유튜버 ‘아는 변호사’가 대한민국의 모든 시험을 누워서 떡먹기로 만드는 끝판왕 공부법 『공부, 이래도 안되면 포기하세요』를 출간했다. 평범한 사람이 반복적으로 시험 공부를 하며 깨달은 핵심적이며 실용적인 공부법을 제시하고, ‘먼저 공부 좀 해본 사람’의 멘탈 관리법을 더해 흔들리는 수험생의 멘탈과 마음을 달래고 일상을 지킬 수 있도록 돕는다.",위즈덤하우스 미디어그룹,2020,https://image.aladin.co.kr/product/23179/85/cover/k652637108_1.jpg,892,2,교육
277964353,537,9791188248995 ,안 느끼한 산문집 :밤과 개와 술과 키스를 씀,강이슬 지음,제6회 카카오 브런치북 대상 수상작. 이 책은 작가가 성인방송국에서 일했던 어느 여름의 이야기로 시작된다. SNL 작가로 일하며 야한 이야기에는 잔뼈가 굵었다고 생각했던 작가는 그 이상한 ‘일터’에서 혼란을 겪는다. 진정한 성 평등과 직업 정신 등 기존의 상식이 전복되는 현장에서 생각지도 못한 질문들을 품는다.,Whale Books(웨일북),2019,https://image.aladin.co.kr/product/20584/65/cover/k082636764_1.jpg,893,2,문학
277949638,828,9788930202756 ,Why? 새 - 2판,남춘자,"깃털 달린 동물- '새'들의 놀라운 세계를 안내한다. 인기 과학학습만화 Why? 시리즈의 하나로 출간된 책. 우리 주변에서 쉽게 볼 수 있는 텃새는 물론, 계절따라 볼 수 있는 철새, 희귀새, 멸종된 새 등 다양한 종류를 소개한다. 아울러 각 개체가 가진 독특한 습성을 어린이 독자들이 쉽게 이해할 수 있도록 재밌는 만화와 생태 사진, 세밀화를 통해 보여 준다.",예림당,2008,https://bookthumb-phinf.pstatic.net/cover/062/913/06291323.jpg?type=m1&udate=20120620,893,2,아동
277943284,538,9788928315345 ,강아지 초코를 찾습니다,박혜숙 글 ;백정석 그림,좋은책어린이 저학년문고 시리즈 74권. 애완동물을 기를 때 필요한 마음가짐과 책임감을 배울 수 있는 동화이다. 결코 가볍지 않은 주제를 경쾌하고 즐거운 이야기를 통해 아이들이 자연스럽게 받아들일 수 있도록 돕는다.,좋은책신사고 좋은책어린이,2015,http://image.aladin.co.kr/product/5376/10/cover/8928315344_1.jpg,893,2,아동
277968516,757,9791185564128 ,꿈에서 맛본 똥파리,지은이: 백희나,"그림책이 참 좋아 시리즈 20권. 구름빵, 달 샤베트, 장수탕 선녀님의 작가 백희나가 들려주는 빛처럼 환하고 볕처럼 따스한 이야기이다. 중국 전통 그림자극 ‘피영(皮影)’을 연상케 하는 환상적인 기법이 돋보이는 그림책이다.",책읽는곰,2014,http://image.aladin.co.kr/product/4296/38/cover/1185564128_1.jpg,894,2,아동
277954129,429,9780689852916 ,Olivia... and the missing toy,by Ian Falconer,", 에 이은 패셔너블한 꼬마 돼지 올리비아의 세번째 이야기. 이번에는 사랑하는 인형을 찾기 위해 모험을 떠난다. 물론 모험이라고 해봤자 집안을 여기저기 돌아다닌 것에 불과하지만.",Atheneum Books for Young Readers,c2003,http://image.aladin.co.kr/product/44/98/cover/0689852916_2.jpg,894,2,아동
277969634,905,9788901218151 ,청춘의 독서 :세상을 바꾼 위험하고 위대한 생각들,유시민 지음,"우리 시대를 대표하는 지식인 유시민. 그가 청춘의 시절에 품었던 의문들, 그리고 지금 고민하는 젊은이들이 가지고 있는 뜨거운 질문에 '세상을 바꾼 한 권의 책'으로 답한다. 유시민이 뜨거운 청춘의 시절에 함께 했던 책들을 다시 집어 든 것이다. 삶에서 이정표가 되었던 책들, 갈림길과 장애물이 나타날 때마다 도움을 받았던 ‘낡은 지도'를 다시 꺼내들었다.",웅진씽크빅,2017,http://image.aladin.co.kr/product/11306/13/cover/8901218151_3.jpg,895,2,학문
277967347,568,9791189159542 ,허영만의 주식투자 36계,글·그림: 허영만,"《허영만의 3천만원》 시리즈가 스페셜 에디션 《허영만의 주식투자 36계》로 새롭게 출간되었다. 시간이 지나며 빛이 바랜 기존 도서의 투자 매매 내역은 삭제하고, 쉽고 재미있게 그려낸 투자 전략 부분만을 재편집하였다.",가디언,2020,https://image.aladin.co.kr/product/23573/27/cover/k892638220_1.jpg,895,2,학문
277965593,589,9791187799115 ,대한민국 땅따먹기 :진짜 부자가 되고 싶다면 토지에 투자하라!,서상하 지음,"저자는 지난 5년간 토지 투자로 약 30억 원 이상 투자 수익을 올리며 지금까지 실전에서 부딪치며 자신만의 노하우를 만들어 왔다. 그런 노하우를 이 한 권의 책에 모두 담아았다. 토지 투자의 포인트는 ‘건물을 지을 수 있는 토지인가’를 판별하는 것, 즉 돈 되는 토지를 골라내는 것이다.",지혜로,2019,https://image.aladin.co.kr/product/21108/44/cover/k452636880_1.jpg,895,2,학문
277958406,485,9791125645740 ,자두의 비밀일기장 :안녕 자두야 너 무슨 비밀있니?,캐릭터 원작: 이빈 ;그림: 최호정,"일기를 쓰면 하루를 되돌아보며 오늘 겪은 일들과 느낀 점들을 다시 되새길 수 있다. 일기를 썼을 때 얻을 수 있는 좋은 점은 무척이나 많다. 글쓰기 능력이 향상되고, 생각하는 힘을 기를 수 있으며, 오랜 시간이 흐른 뒤에 추억으로 남을 수 있기 때문이다.",학산문화사,2015,http://image.aladin.co.kr/product/7216/51/cover/k932434699_1.jpg,896,2,아동
277956788,91,9788766345283 ,쿠키런 구리구리 과학 상식 =구리구리! 꼬질꼬질! 더러운 과학 상식 25 /CookieRun,글: 조주희 ;그림: 이태영,"쿠키런 펀펀 상식 시리즈 9권. 똥, 오줌, 방귀와 같이 조금은 더럽지만 우리 삶에 중요한 주제로 과학 상식을 전한다. 웃음이 빵빵 터지는 스토리에 과학 지식을 접목하여 초등학생들이 과학 상식을 자연스럽게 익힐 수 있도록 도와준다.",서울문화사,2015,http://image.aladin.co.kr/product/7177/69/cover/8926387283_1.jpg,896,2,기타
277966677,969,9788926395233 ,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,"사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화. 수학적 계산을 이용하여 위기를 탈출하고, 사건을 해결하는 이야기를 통해 수학에 흥미를 느끼고 논리적인 깨달음을 얻을 수 있는 흥미진진한 수학만화이다.",서울문화사,2006-2015,https://bookthumb-phinf.pstatic.net/cover/071/709/07170989.jpg?type=m1&udate=20130404,898,2,아동
277955612,558,9788956898865 ,화가 나!,강경수 글·그림,"누리과정 유아 인성동화 시리즈 2권. 누리과정을 바탕으로 주제를 선정한 유아들을 위한 인성동화로, 참된 인성과 바른 생활 습관을 기를 수 있도록 도와준다. 말로 자기 생각을 잘 표현하지 못하거나 부정적인 감정을 스스로 제어하지 못하는 아이들을 위한 책이다.",꿈소담이,2013,https://bookthumb-phinf.pstatic.net/cover/073/049/07304973.jpg?type=m1&udate=20170914,899,2,아동
277961947,161,9791187150350 ,미술관에 간 수학자 :캔버스에 숨겨진 수학의 묘수를 풀다,이광연 지음,수학이 어떻게 그림의 구도를 바꾸는 결정적인 계기가 되었는지를 신화와 역사를 곁들여 시종일관 흥미진진하게 이야기한다. 아울러 수학의 역사가 새겨진 중요한 사료로서의 가치를 지닌 미술작품들을 발굴해 그 속에 감춰진 뒷이야기도 낱낱이 파헤친다.,어바웃어북,2018,https://bookthumb-phinf.pstatic.net/cover/132/581/13258106.jpg?type=m1&udate=20180228,899,2,학문
277970611,842,9788935670314 ,떠나간 자와 머무른 자,엘레나 페란테 지음 ;김지우 옮김,"전 세계를 강타한 베스트셀러 작가 엘레나 페란테의 '나폴리 4부작' 제3권 떠나간 자와 머무른 자는 청춘의 끝자락에서 펼쳐지는 본능적이고 호소력 있는 이야기다. 중년기에 접어든 두 주인공은 결혼과 출산, 육아를 경험하며 각자의 삶을 살아간다.",한길사,2017,http://image.aladin.co.kr/product/11042/25/cover/8935670316_1.jpg,899,2,문학
277969247,382,9791190630344 ,(돈과 사람을 끌어당기는) 부자의 말센스,김주하 지음,"시장의 흐름을 예측하기 힘들고, 예상치 못한 사회적 이슈들이 돌출하고 있는 상황에서 말이 갖는 힘, 말센스는 더욱 중요해지고 있으며, 또한 접촉을 최소화하는 언택트 사회로 나아가는 현시점에서 말센스는 최고의 가성비를 자랑한다. 대면이든 비대면이든 당신의 경쟁력이 되어줄 주하효과의 비법을 실천하기만 하면 된다.",위즈덤하우스,2020,https://image.aladin.co.kr/product/23828/34/cover/k442639282_1.jpg,900,2,교육
277964459,696,9788947524209 ,(피터 드러커의)자기경영노트,피터 드러커 지음;이재규 옮김,"이 책은 피터드러커가 지식근로자를 위해 쓴 자기관리 지침서로, 지식근로자의 목표달성 능력에 필수적인 다섯 가지 습관을 제시한다. 시간을 관리하는 방법, 공헌하는 방법, 강점을 최대로 활용하는 방법, 업무의 우선 순위를 결정하는 방법, 그리고 이를 바탕으로 목표를 달성하는 의사 결정을 내리는 법이 그것이다.",한국경제신문 한경BP,2003,http://image.aladin.co.kr/product/40/46/cover/8947524204_2.jpg,900,2,학문
277945052,53,9791156923749 ,조경학 =Architecture landscape,"윤평섭,최스란 공저",우리가 인간다운 삶을 살기 위해서 국토를 보존하고 나아가서는 산업과 각 분야의 환경을 감상면과 기능면을 고려하여 유기적이고 과학적인 방법으로 개선하는데 도움을 주고자 집필하였다.,문운당,2018,https://bookthumb-phinf.pstatic.net/cover/138/831/13883124.jpg?type=m1&udate=20180818,900,2,교육
277961668,577,9788949120843 ,꼴찌들이 떴다! :양호문 장편소설,양호문,"제2회 블루픽션상 수상작. 학벌 위주의 사회에서 일찌감치 소외된 실업계 고등학생들의 노동 실습 현장을 생생하고 힘찬 필치로 보여 주고 있다. 공고 3학년 재웅, 기준, 호철, 성민이가 강원도 두메산골의 지옥 같은 노동 현장에 내몰리게 되어 그곳 주민들과 얽히고설키면서 한바탕 호된 홍역을 치르는 여름 한철의 이야기다.",비룡소,2008,https://bookthumb-phinf.pstatic.net/cover/052/612/05261286.jpg?type=m1&udate=20170906,901,2,청소년
277961396,577,9788925536934 ,마음의 오류들 :고장 난 뇌가 인간 본성에 관해 말해주는 것들,에릭 캔델 지음 ;이한음 옮김,"노벨생리의학상을 수상한 뇌과학자이자, 위대한 생물학자로 70년 가까이 인간의 뇌를 연구한 에릭 캔델이 그동안 마음의 문제로만 취급되던 자폐증, 우울증, 양극성장애, 조현병, 외상후 스트레스장애가 사실 고장 난 뇌와 관련 있다고 밝힌다.",RHK(알에이치코리아),2020,https://image.aladin.co.kr/product/24430/36/cover/8925536935_1.jpg,901,2,학문
277952435,596,9788962473483 ,이웃집에는 어떤 가족이 살까?,유다정 글 ;오윤화 그림,스콜라 꼬마지식인 시리즈 1권. 어린이들에게 실제 존재하는 다양한 가족의 유형을 현실에 가깝게 보여 주며 이해를 돕고자 하였다. 각 가족마다 그들이 겪는 어려움과 그 어려움을 극복하는 과정을 고양이의 눈을 빌려 보여 줌으로써 재미와 상상력을 더했다.,위즈덤하우스,2012,http://image.aladin.co.kr/product/2113/33/cover/8962473488_1.jpg,901,2,아동
277969472,569,9788966377107 ,(당신을 부와 성공으로 끌어당기는) 운의 기술 =Art of fortune,최인태 지음,"저자는 ‘운명은 바꿀 수 있다!’고 단언한다. 그는 19년 동안 현장에서 약 12만 명의 운명과 삶을 보면서 공부하고 연구한 끝에 ‘운의 기술’을 알게 되었다. 많은 사람들이 자신의 운명을 알고, 바꾸고, 보완하여 행복한 삶을 살기를 바라며 이 책을 썼다.",미다스북스,2019,https://image.aladin.co.kr/product/20616/87/cover/8966377106_1.jpg,902,2,교육
277956693,477,9788994621722 ,왜 내가 치워야 돼,정하영 글·그림,"물고기 그림책 시리즈 21권. 즐리는 요리하고, 치우고, 설거지하고, 청소한다. 그리는 먹고, 더럽히고, 버리고, 어지른다. 즐리는 어느 날 왜 나만 치워야 되냐며 폭발하고, 둘은 집을 반으로 나눠 각자 치우기로 하는데….",책속물고기,2014,http://image.aladin.co.kr/product/4700/76/cover/8994621725_1.jpg,903,2,아동
